scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Craugastor fitzingeri,2024-08-11 18:45:00 -0600,"Dos ranas en apareo (amplexo). Supongo que la rana macho es la más pequeña encima (3 cm SVL) y la hembra la más grande abajo (4,2 cm). ","La Leona de Bella Vista, Guápiles, Pococí, Limón, CR (within given accuracy radius)",10.163725,-83.820132,GLL01,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/249612463,https://inaturalist-open-data.s3.amazonaws.com/photos/446241378/medium.jpg,mario_mg,249612463,Fitzinger's Robber Frog,Amphibia,65238,2,0,2024/08/11 6:45 PM,2024-08-11,2024-08-12 00:45:00 UTC,America/Costa_Rica,2000,2000,,open,false,,,2837688,Mario Montero-Guzmán,2024-10-29 10:15:33 UTC,2025-05-31 01:11:20 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2024-10-28 20:41:48 -0600,,"HJF2+6VR, Provincia de Puntarenas, Puerto Jiménez, Costa Rica",8.5725759,-83.3974666,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/249595112,https://static.inaturalist.org/photos/446206392/medium.jpeg,maxponce,249595112,Fitzinger's Robber Frog,Amphibia,65238,2,0,2024-10-28 20:41:48,2024-10-28,2024-10-29 02:41:48 UTC,America/Costa_Rica,NA,NA,,open,false,gps,gps,2433433,Max Ponce Aguilar,2024-10-29 05:37:39 UTC,2025-05-31 01:11:18 UTC,research,,,2,false
Craugastor fitzingeri,2024-10-28 11:47:36 -0600,,"Puntarenas, CR",9.9597133333,-85.2234366667,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/249528008,https://inaturalist-open-data.s3.amazonaws.com/photos/446071239/medium.jpeg,rachilde,249528008,Fitzinger's Robber Frog,Amphibia,65238,1,0,2024-10-28 11:47:36-06:00,2024-10-28,2024-10-28 17:47:36 UTC,America/Costa_Rica,35,35,,open,false,,,1864135,,2024-10-28 18:27:23 UTC,2025-04-08 04:32:10 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2024-04-26 11:53:00 -0600,,"Provincia de Alajuela, Poás, Costa Rica",10.0636500555,-84.2472401676,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/249524217,https://inaturalist-open-data.s3.amazonaws.com/photos/446063222/medium.jpeg,joharmv,249524217,Ranita Común de Lluvia,Amphibia,65238,3,0,2024/04/26 11:53 AM,2024-04-26,2024-04-26 17:53:00 UTC,America/Costa_Rica,1,1,,open,false,,,8726867,,2024-10-28 17:54:33 UTC,2025-05-31 01:11:16 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2024-07-21 11:52:00 -0600,,"Provincia de Alajuela, Poás, Costa Rica",10.063576179,-84.2472762134,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/249524093,https://inaturalist-open-data.s3.amazonaws.com/photos/446062932/medium.jpeg,joharmv,249524093,Ranita Común de Lluvia,Amphibia,65238,1,0,2024/07/21 11:52 AM,2024-07-21,2024-07-21 17:52:00 UTC,America/Costa_Rica,2,2,,open,false,,,8726867,,2024-10-28 17:53:14 UTC,2025-04-08 04:23:00 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2024-07-24 11:44:00 -0600,,"Provincia de Alajuela, Poás, Costa Rica",10.0635855123,-84.2472597385,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/249523986,https://inaturalist-open-data.s3.amazonaws.com/photos/446061391/medium.jpeg,joharmv,249523986,Ranita Común de Lluvia,Amphibia,65238,2,0,2024/07/24 11:44 AM,2024-07-24,2024-07-24 17:44:00 UTC,America/Costa_Rica,2,2,,open,false,,,8726867,,2024-10-28 17:52:03 UTC,2025-05-31 01:11:15 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2024-10-01 20:05:20 -0600,,"San José, Heredia, CR",10.0064361186,-84.1697083333,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/249451178,https://inaturalist-open-data.s3.amazonaws.com/photos/445919209/medium.jpeg,geraldcr01,249451178,Ranita Común de Lluvia,Amphibia,65238,2,0,2024-10-01 20:05:20-06:00,2024-10-01,2024-10-02 02:05:20 UTC,America/Costa_Rica,211,211,,open,false,,,4491923,,2024-10-28 04:32:22 UTC,2025-05-31 01:11:14 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2024-10-24 21:48:13 -0600,,"Buenos Aires, Puntarenas, CR",9.0060111167,-83.0076916667,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/249450528,https://inaturalist-open-data.s3.amazonaws.com/photos/445917474/medium.jpeg,geraldcr01,249450528,Ranita Común de Lluvia,Amphibia,65238,1,0,2024-10-24 21:48:13-06:00,2024-10-24,2024-10-25 03:48:13 UTC,America/Costa_Rica,27,27,,open,false,,,4491923,,2024-10-28 04:20:37 UTC,2025-04-08 02:43:26 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2016-04-03 21:23:00 -0600,,"La Selva Biological Station, Heredia, Costa Rica",10.4312535275,-84.0031980238,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/249434288,https://static.inaturalist.org/photos/445880020/medium.jpeg,erikhuebner,249434288,Fitzinger's Robber Frog,Amphibia,65238,1,0,2016/04/03 9:23 PM,2016-04-03,2016-04-04 03:23:00 UTC,America/Costa_Rica,150,150,,open,false,,,3088581,Erik Huebner,2024-10-28 01:54:06 UTC,2025-04-08 02:18:01 UTC,research,,,NA,false
Craugastor fitzingeri,2023-11-29 18:54:59 -0600,Posted with permission from my Mom.,"Siquirres, Limon, CR",10.002075,-83.532945,pictureFromMyMom,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/249423885,https://inaturalist-open-data.s3.amazonaws.com/photos/445865091/medium.jpeg,jared_lincenberg,249423885,Fitzinger's Robber Frog,Amphibia,65238,1,0,2023-11-29 18:54:59,2023-11-29,2023-11-30 00:54:59 UTC,America/Costa_Rica,4,4,,open,false,,,6114174,Jared Lincenberg,2024-10-28 00:27:47 UTC,2025-04-25 04:01:40 UTC,research,CC-BY,,843,false
Craugastor fitzingeri,2024-10-27 07:55:07 -0600,,"Calle Barrantes Villalobos, Coto Brus, Puntarenas, CR",8.80348,-82.9563533333,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/249326686,https://inaturalist-open-data.s3.amazonaws.com/photos/445673465/medium.jpeg,cicciocostarica,249326686,Ranita Común de Lluvia,Amphibia,65238,1,0,2024-10-27 07:55:07-06:00,2024-10-27,2024-10-27 13:55:07 UTC,America/Costa_Rica,19,19,,open,false,,,1100056,Randall Jiménez,2024-10-27 14:14:29 UTC,2025-04-07 23:07:30 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2024-10-24 02:23:09 -0600,,"Vía 618, Aguirre, Puntarenas, CR",9.4000083333,-84.1532138333,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/248859783,https://static.inaturalist.org/photos/444752344/medium.jpeg,luis_flores8,248859783,Fitzinger's Robber Frog,Amphibia,65238,1,0,2024-10-24 02:23:09-06:00,2024-10-24,2024-10-24 08:23:09 UTC,America/Costa_Rica,4,4,,open,false,,,8302403,Luis Flores Morera,2024-10-24 09:19:47 UTC,2025-04-07 08:03:03 UTC,research,,,3,false
Craugastor fitzingeri,2024-07-18 11:02:01 -0600,,"R2R4+8WH, Provincia de Puntarenas, San Vito, El Danto, 60501, Costa Rica",8.8388083333,-82.9926533333,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/248849920,https://inaturalist-open-data.s3.amazonaws.com/photos/444731982/medium.jpeg,jeffry_torres,248849920,Ranita Común de Lluvia,Amphibia,65238,1,0,2024-07-18 11:02:01,2024-07-18,2024-07-18 17:02:01 UTC,America/Costa_Rica,NA,NA,,open,false,gps,gps,1449509,Jeffry Torres,2024-10-24 06:27:36 UTC,2025-04-07 07:49:51 UTC,research,CC-BY-NC,,2,false
Craugastor fitzingeri,2024-10-22 19:23:10 -0600,,"Arenal Volcano National Park, San Carlos, Alajuela, CR",10.436755,-84.7103416667,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/248686546,https://static.inaturalist.org/photos/444405183/medium.jpeg,john_erickson,248686546,Fitzinger's Robber Frog,Amphibia,65238,1,0,2024-10-22 19:23:10-06:00,2024-10-22,2024-10-23 01:23:10 UTC,America/Costa_Rica,12,12,,open,false,,,4536725,John Matthew Erickson,2024-10-23 02:19:03 UTC,2025-04-07 04:12:42 UTC,research,,,3,false
Craugastor fitzingeri,2018-10-21 10:06:00 -0600,,"Hotel Villa Lapas, Puntarenas Province, Tarcoles, Costa Rica",9.7569375,-84.6118125,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/248686422,https://static.inaturalist.org/photos/444399766/medium.jpeg,erikhuebner,248686422,Fitzinger's Robber Frog,Amphibia,65238,1,0,2018/10/21 10:06 AM,2018-10-21,2018-10-21 16:06:00 UTC,America/Costa_Rica,202,202,,open,false,,,3088581,Erik Huebner,2024-10-23 02:17:35 UTC,2025-04-07 04:12:37 UTC,research,,,NA,false
Craugastor fitzingeri,2024-10-22 19:35:39 -0600,,"Arenal Volcano National Park, San Carlos, Alajuela, CR",10.43797,-84.710245,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/248682939,https://static.inaturalist.org/photos/444397340/medium.jpeg,john_erickson,248682939,Fitzinger's Robber Frog,Amphibia,65238,1,0,2024-10-22 19:35:39-06:00,2024-10-22,2024-10-23 01:35:39 UTC,America/Costa_Rica,35,35,,open,false,,,4536725,John Matthew Erickson,2024-10-23 01:41:28 UTC,2025-04-07 04:07:31 UTC,research,,,3,false
Craugastor fitzingeri,2024-10-17 20:37:06 -0600,,"Santa Barbara, Heredia, CR",10.0418007323,-84.1677869105,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/247854859,https://inaturalist-open-data.s3.amazonaws.com/photos/442755758/medium.jpeg,gringuitica,247854859,Fitzinger's Robber Frog,Amphibia,65238,2,0,2024-10-17 20:37:06-06:00,2024-10-17,2024-10-18 02:37:06 UTC,America/Costa_Rica,250,250,,open,false,,,4344220,,2024-10-18 02:39:27 UTC,2025-05-31 01:11:07 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2024-10-14 10:21:08 -0600,,"Calle El Ceibo, Coto Brus, Puntarenas, CR",8.85867,-82.9841466667,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/247471402,https://inaturalist-open-data.s3.amazonaws.com/photos/441995845/medium.jpeg,cicciocostarica,247471402,Ranita Común de Lluvia,Amphibia,65238,2,0,2024-10-14 10:21:08-06:00,2024-10-14,2024-10-14 16:21:08 UTC,America/Costa_Rica,4,4,,open,false,,,1100056,Randall Jiménez,2024-10-15 13:52:35 UTC,2024-10-15 20:40:12 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2024-10-13 20:37:59 -0600,,"CR4X+4JQ, Puntarenas Province, Quepos, 60601, Costa Rica",9.4049560997,-84.1507866,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/247245789,https://static.inaturalist.org/photos/441546948/medium.jpeg,jeremy417,247245789,Fitzinger's Robber Frog,Amphibia,65238,2,0,2024-10-13 20:37:59,2024-10-13,2024-10-14 02:37:59 UTC,America/Costa_Rica,NA,NA,,open,false,gps,gps,2301029,Jeremy McMurrin,2024-10-14 02:39:54 UTC,2024-10-14 18:31:54 UTC,research,,,2,false
Craugastor fitzingeri,2024-10-10 21:28:44 -0600,,"QJ29+HV, Guanacaste Province, Liberia, Costa Rica",10.7528055556,-85.3791138889,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/246924197,https://inaturalist-open-data.s3.amazonaws.com/photos/440910026/medium.jpeg,nahanarts,246924197,Fitzinger's Robber Frog,Amphibia,65238,2,0,2024-10-10 21:28:44,2024-10-10,2024-10-11 03:28:44 UTC,America/Costa_Rica,NA,NA,,open,false,gps,gps,3239085,Lauren Stranahan,2024-10-12 13:36:29 UTC,2024-10-13 09:41:02 UTC,research,CC-BY-NC,,2,false
Craugastor fitzingeri,2024-10-11 21:11:57 -0600,,"Q94Q+JC, Puntarenas Province, Tarcoles, Costa Rica",9.7562964,-84.6117756997,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/246906188,https://inaturalist-open-data.s3.amazonaws.com/photos/440876332/medium.jpeg,hyacinthus,246906188,Craugastor fitzingeri,Amphibia,65238,2,0,2024-10-11 21:11:57,2024-10-11,2024-10-12 03:11:57 UTC,America/Costa_Rica,NA,NA,,open,false,gps,gps,1842195,Jacek Pietruszewski,2024-10-12 10:55:35 UTC,2025-05-31 01:11:00 UTC,research,CC-BY,,2,false
Craugastor fitzingeri,2024-10-11 22:17:46 -0600,,"CR4X+4JQ, Puntarenas Province, Quepos, 60601, Costa Rica",9.4049846997,-84.1508007997,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/246878590,https://static.inaturalist.org/photos/440821043/medium.jpeg,jeremy417,246878590,Fitzinger's Robber Frog,Amphibia,65238,1,0,2024-10-11 22:17:46,2024-10-11,2024-10-12 04:17:46 UTC,America/Costa_Rica,NA,NA,,open,false,gps,gps,2301029,Jeremy McMurrin,2024-10-12 04:45:19 UTC,2024-10-12 07:28:01 UTC,research,,,2,false
Craugastor fitzingeri,2024-10-11 22:34:49 -0600,,"CR4X+4JQ, Puntarenas Province, Quepos, 60601, Costa Rica",9.4049679,-84.1508156997,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/246878547,https://static.inaturalist.org/photos/440820899/medium.jpeg,jeremy417,246878547,Fitzinger's Robber Frog,Amphibia,65238,1,0,2024-10-11 22:34:49,2024-10-11,2024-10-12 04:34:49 UTC,America/Costa_Rica,NA,NA,,open,false,,,2301029,Jeremy McMurrin,2024-10-12 04:44:34 UTC,2024-11-09 02:20:56 UTC,research,,,2,false
Craugastor fitzingeri,2024-01-06 17:05:48 -0600,,"Calle Pantaleón Medina, La Cruz, Guanacaste, CR",11.0965305,-85.56968,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/246856076,https://inaturalist-open-data.s3.amazonaws.com/photos/440774138/medium.jpeg,larry_ulate,246856076,Ranita Común de Lluvia,Amphibia,65238,1,0,2024-01-06 17:05:48-06:00,2024-01-06,2024-01-06 23:05:48 UTC,America/Costa_Rica,18,18,,open,false,,,6040492,,2024-10-12 00:45:01 UTC,2024-10-12 13:36:14 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2019-01-30 22:05:00 -0600,,"La Selva Biological Station, 3 km al sur de Puerto Viejo de Sarapiquí, Heredia Province, Puerto Viejo de Sarapiqui, 41001, Costa Rica",10.430623,-84.006971,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/245435313,https://inaturalist-open-data.s3.amazonaws.com/photos/437965498/medium.jpg,lesbectrotters,245435313,Craugastor fitzingeri,Amphibia,65238,1,0,2019/01/30 22:05,2019-01-30,2019-01-31 04:05:00 UTC,America/Costa_Rica,210,210,,open,false,,,2265618,Zein et Carlo,2024-10-03 17:46:53 UTC,2024-10-03 17:59:48 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2024-09-28 00:00:00 -0600,,"Situado al Norte del pueblo de Quebradas de Pérez Zeledón, San José, Pérez Zeledón, Costa Rica",9.4379435951,-83.6894971132,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/245416383,https://inaturalist-open-data.s3.amazonaws.com/photos/437932226/medium.jpeg,anthony_mora_aguilar,245416383,Ranita Común de Lluvia,Amphibia,65238,2,0,2024-09-28,2024-09-28,,America/Costa_Rica,156,156,,open,false,gps,gps,7971168,Anthony Mora Aguilar,2024-10-03 15:54:28 UTC,2024-10-03 18:01:57 UTC,research,CC-BY,,2,false
Craugastor fitzingeri,2022-06-26 19:35:00 -0500,,"Anton Valley, Coclé Province, Panama",8.604995161,-80.1531329587,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/244955999,https://static.inaturalist.org/photos/437022090/medium.png,jaddesi,244955999,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022/06/26 7:35 pm,2022-06-26,2022-06-27 00:35:00 UTC,America/Panama,602,602,,open,false,,,2155570,Joshua V. Addesi,2024-09-30 19:51:26 UTC,2024-10-01 20:32:23 UTC,research,CC-BY,,NA,false
Craugastor fitzingeri,2024-09-29 08:14:46 -0500,,"Ancón, Panamá Province, Panama",9.0776844,-79.6492347,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/244926170,https://inaturalist-open-data.s3.amazonaws.com/photos/438479894/medium.jpeg,bwhitaker,244926170,Fitzinger's Robber Frog,Amphibia,65238,2,0,2024-09-29 08:14:46,2024-09-29,2024-09-29 13:14:46 UTC,America/Panama,98,98,,open,false,,,1099542,,2024-09-30 16:52:12 UTC,2024-10-05 05:45:19 UTC,research,CC-BY-NC,NA,2,false
Craugastor fitzingeri,2022-10-17 03:52:00 -0600,,"Heredia Province, Sarapiqui, Costa Rica",10.3293223789,-84.0216283246,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/244653680,https://inaturalist-open-data.s3.amazonaws.com/photos/436442540/medium.jpg,adrianpuntschart,244653680,Craugastor fitzingeri,Amphibia,65238,2,0,2022/10/17 03:52,2022-10-17,2022-10-17 09:52:00 UTC,America/Costa_Rica,977,977,,open,false,,,2791171,,2024-09-29 08:23:03 UTC,2024-09-29 21:09:59 UTC,research,CC-BY-NC,NA,NA,false
Craugastor fitzingeri,2023-12-16 19:56:26 -0600,,"FW2P+XQ Finca el Bejuco, Heredia, Puerto Viejo, Costa Rica",10.4514856111,-84.0634841667,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/244642134,https://inaturalist-open-data.s3.amazonaws.com/photos/436418069/medium.jpeg,joshsg,244642134,Ranita Común de Lluvia,Amphibia,65238,4,0,2023-12-16 19:56:26,2023-12-16,2023-12-17 01:56:26 UTC,America/Costa_Rica,NA,NA,,open,false,gps,gps,6674870,josh,2024-09-29 06:14:28 UTC,2025-05-31 01:10:58 UTC,research,CC-BY-NC,NA,2,false
Craugastor fitzingeri,2023-11-19 19:59:14 -0600,,"Savegre, Provincia de Puntarenas, Quepos, Costa Rica",9.2753,-83.8735656667,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/244642058,https://inaturalist-open-data.s3.amazonaws.com/photos/436417925/medium.jpeg,joshsg,244642058,Ranita Común de Lluvia,Amphibia,65238,3,0,2023-11-19 19:59:14,2023-11-19,2023-11-20 01:59:14 UTC,America/Costa_Rica,NA,NA,,open,false,gps,gps,6674870,josh,2024-09-29 06:13:32 UTC,2025-05-31 01:10:57 UTC,research,CC-BY-NC,NA,2,false
Craugastor fitzingeri,2016-02-15 20:27:00 -0600,,"Provincia de Puntarenas, Puerto Jiménez, Costa Rica",8.5241194444,-83.4011888889,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/244313832,https://inaturalist-open-data.s3.amazonaws.com/photos/435782536/medium.jpeg,birdernaturalist,244313832,Fitzinger's Robber Frog,Amphibia,65238,1,0,2016/02/15 8:27 PM,2016-02-15,2016-02-16 02:27:00 UTC,America/Costa_Rica,NA,NA,,open,false,,,4425,Rich Hoyer,2024-09-27 14:48:45 UTC,2024-11-01 18:56:46 UTC,research,CC-BY-NC-SA,NA,NA,false
Craugastor fitzingeri,2024-09-20 13:06:05 -0600,,"Calle Santa Gertrudis, Limón, Limon, CR",10.0001722217,-83.0392611667,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/244048067,https://inaturalist-open-data.s3.amazonaws.com/photos/435269552/medium.jpeg,nicolette08,244048067,Ranita Común de Lluvia,Amphibia,65238,2,0,2024-09-20 13:06:05-06:00,2024-09-20,2024-09-20 19:06:05 UTC,America/Costa_Rica,11,11,,open,false,,,7920199,,2024-09-25 22:25:29 UTC,2024-09-26 15:56:28 UTC,research,CC-BY-NC,NA,3,false
Craugastor fitzingeri,2024-09-15 19:20:00 -0600,,"Limón Province, Jiménez, Costa Rica",10.15814862,-83.78247605,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/244013575,https://static.inaturalist.org/photos/435197167/medium.jpeg,tsirtalis,244013575,Fitzinger's Robber Frog,Amphibia,65238,1,0,2024/09/15 7:20 PM,2024-09-15,2024-09-16 01:20:00 UTC,America/Costa_Rica,NA,NA,,open,false,,,19215,Ryan O'Donnell,2024-09-25 18:37:06 UTC,2024-09-25 19:38:57 UTC,research,CC-BY-NC-ND,NA,NA,false
Craugastor fitzingeri,2024-09-15 19:13:00 -0600,,"Limón Province, Jiménez, Costa Rica",10.1582611111,-83.7828055556,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/244013527,https://static.inaturalist.org/photos/435197101/medium.jpeg,tsirtalis,244013527,Fitzinger's Robber Frog,Amphibia,65238,1,0,2024/09/15 7:13 PM,2024-09-15,2024-09-16 01:13:00 UTC,America/Costa_Rica,NA,NA,,open,false,,,19215,Ryan O'Donnell,2024-09-25 18:36:53 UTC,2024-09-26 14:25:23 UTC,research,CC-BY-NC-ND,NA,NA,false
Craugastor fitzingeri,2005-09-21 11:53:00 -0600,,"Montezuma, Puntarenas Province, Puntarenas, Costa Rica",9.6510440554,-85.0754420164,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/243646642,https://inaturalist-open-data.s3.amazonaws.com/photos/434484159/medium.jpeg,arlopelegrin,243646642,Fitzinger's Robber Frog,Amphibia,65238,1,0,2005/09/21 11:53 AM,2005-09-21,2005-09-21 17:53:00 UTC,America/Costa_Rica,8,8,,open,false,,,1682214,ArloPelegrin,2024-09-23 18:56:59 UTC,2024-09-23 20:41:40 UTC,research,CC-BY-NC,NA,NA,false
Craugastor fitzingeri,2024-09-22 21:29:00 -0600,,"98P4+3C4, San José, San Isidro de El General, San Andres, Costa Rica",9.3847737385,-83.6938543618,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/243512824,https://inaturalist-open-data.s3.amazonaws.com/photos/434229315/medium.jpeg,anthony_mora_aguilar,243512824,Ranita Común de Lluvia,Amphibia,65238,1,0,2024-09-22 21:29:00,2024-09-22,2024-09-23 03:29:00 UTC,America/Costa_Rica,13,13,,open,false,gps,gps,7971168,Anthony Mora Aguilar,2024-09-23 03:29:52 UTC,2024-09-23 14:21:15 UTC,research,CC-BY,NA,2,false
Craugastor fitzingeri,2022-10-15 04:00:00 -0600,,"Heredia Province, Sarapiqui, Costa Rica",10.309441692,-84.0015285592,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/243290123,https://inaturalist-open-data.s3.amazonaws.com/photos/433810177/medium.jpg,adrianpuntschart,243290123,Craugastor fitzingeri,Amphibia,65238,1,0,2022/10/15 04:00,2022-10-15,2022-10-15 10:00:00 UTC,America/Costa_Rica,2105,2105,,open,false,,,2791171,,2024-09-22 09:12:16 UTC,2024-09-22 13:12:53 UTC,research,CC-BY-NC,NA,NA,false
Craugastor fitzingeri,2023-10-20 19:50:58 -0600,,"Pococí, CR-LI, CR",10.5573713826,-83.7362976372,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/242770512,https://static.inaturalist.org/photos/432822863/medium.jpeg,james1472,242770512,Fitzinger's Robber Frog,Amphibia,65238,2,0,2023-10-20 19:50:58,2023-10-20,2023-10-21 01:50:58 UTC,America/Costa_Rica,28,28,,open,false,gps,gps,3941221,James AZ,2024-09-19 23:41:21 UTC,2024-10-10 05:38:32 UTC,research,,NA,2,false
Craugastor fitzingeri,2024-09-15 21:05:50 -0600,,"C7PQ+GV, Provincia de Alajuela, San Ramón, Costa Rica",10.4378347222,-84.7102661111,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/242588230,https://static.inaturalist.org/photos/432476903/medium.jpeg,soledadcervantes,242588230,Fitzinger's Robber Frog,Amphibia,65238,1,0,2024-09-15 21:05:50,2024-09-15,2024-09-16 03:05:50 UTC,America/Costa_Rica,NA,NA,,open,false,gps,gps,1458335,Soledad Cervantes,2024-09-19 00:04:51 UTC,2024-09-19 13:23:11 UTC,research,,NA,2,false
Craugastor fitzingeri,2024-08-14 20:39:49 -0600,,"Pacific Ocean, Puntarenas, CR",8.3993466667,-83.3939966667,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/241948730,https://inaturalist-open-data.s3.amazonaws.com/photos/431274366/medium.jpeg,ishak23,241948730,Fitzinger's Robber Frog,Amphibia,65238,2,0,2024-08-14 20:39:49-06:00,2024-08-14,2024-08-15 02:39:49 UTC,America/Costa_Rica,10626,10626,,open,false,,,4178106,,2024-09-15 20:07:01 UTC,2024-09-16 07:27:25 UTC,research,CC-BY-NC,NA,3,false
Craugastor fitzingeri,2024-07-07 18:31:00 -0600,As found perched on this palm frond overhanging a small creek. The only individual observed and despite the drizzle was not calling.,"7 Kms De Puerto Viejo De Sarapiqui (Chilamate, S.), Costa Rica, Sarapiqui, Costa Rica",10.4512435,-84.0696831,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/241780013,https://inaturalist-open-data.s3.amazonaws.com/photos/430955318/medium.jpg,garystephenson,241780013,Fitzinger's Robber Frog,Amphibia,65238,1,0,2024/07/07 6:31 PM,2024-07-07,2024-07-08 00:31:00 UTC,America/Costa_Rica,217,217,,open,false,,,4130794,Gary Stephenson,2024-09-15 02:02:16 UTC,2024-09-15 09:33:11 UTC,research,CC-BY-NC,NA,NA,false
Craugastor fitzingeri,2024-08-14 22:18:00 -0600,,"Provincia de Puntarenas, Garabito, Costa Rica",9.7563681764,-84.6114982337,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/241424100,https://inaturalist-open-data.s3.amazonaws.com/photos/430275195/medium.jpeg,calebv15,241424100,Fitzinger's Robber Frog,Amphibia,65238,2,0,2024/08/14 10:18 PM,2024-08-14,2024-08-15 04:18:00 UTC,America/Costa_Rica,2,2,,open,false,,,1134341,Caleb Villar,2024-09-13 08:18:15 UTC,2024-09-29 23:09:37 UTC,research,CC-BY-NC,NA,NA,false
Craugastor fitzingeri,2024-08-25 19:55:00 -0600,,"7 Kms De Puerto Viejo De Sarapiqui (Chilamate, S.), Costa Rica, Sarapiqui, Costa Rica",10.4512435,-84.0696831,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/240822920,https://inaturalist-open-data.s3.amazonaws.com/photos/429105813/medium.jpeg,jacksonfrost,240822920,Fitzinger's Robber Frog,Amphibia,65238,2,0,2024/08/25 7:55 PM,2024-08-25,2024-08-26 01:55:00 UTC,America/Costa_Rica,217,217,,open,false,,,924314,Jackson Frost,2024-09-09 20:54:22 UTC,2025-08-12 00:23:15 UTC,research,CC-BY,NA,NA,false
Craugastor fitzingeri,2024-09-05 00:00:00 -0600,,Centro Manú,10.1580205999,-83.7827062234,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/240441607,https://static.inaturalist.org/photos/428370396/medium.jpeg,jeffersom_03,240441607,Fitzinger's Robber Frog,Amphibia,65238,2,0,2024-09-05,2024-09-05,,America/Costa_Rica,210,210,,open,false,gps,gps,6674627,Jeffersom Porras Agüero,2024-09-08 00:17:03 UTC,2024-09-08 12:34:32 UTC,research,,NA,2,false
